ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,BLDGNO3,STREET3,STSUFX3,STATUS1,STATUS2,STATUS3,BLOCK,LOT,BORO_CODE
11232,354,41ST,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,718,30,3
11232,362,41ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,718,35,3
11232,366,41ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,718,39,3
11232,456,41ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,719,31,3
11232,460,41ST,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,719,33,3
11232,464,41ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,719,35,3
11232,468,41ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,719,36,3
11232,507,41ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,917,1,3
11232,533,41ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,917,56,3
11232,543,41ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,917,54,3
11232,719,41ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,919,60,3
11232,771,41ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,919,43,3
11232,807,41ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,920,1,3
11232,358 TO 360,41ST,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,718,32,3
11232,332,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,723,21,3
11232,449,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,719,60,3
11232,453,42ND,ST, , , , , , ,MULTIPLE DWELLING A,ROOMING HOUSE, ,719,59,3
11232,455,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,719,58,3
11232,461,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,719,55,3
11232,465,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,719,53,3
11232,467,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,719,51,3
11232,775,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,922,42,3
11232,832,42ND,ST, , , , , , , , , ,925,19,3
11232,838,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,925,21,3
11232,844,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,925,24,3
11232,849,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,923,56,3
11232,850,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,925,27,3
11232,855,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,923,54,3
11232,859,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,923,50,3
11232,864,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,925,33,3
11232,869,42ND,ST, , , , , , ,MULTIPLE DWELLING B, , ,923,48,3
11232,870,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,925,35,3
11232,874,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,925,37,3
11232,373 TO 377,42ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,718,43,3
11232,327,43RD,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,723,65,3
11232,830,43RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,733,19,3
11232,833,43RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,925,66,3
11232,834,43RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,733,20,3
11232,837,43RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,925,64,3
11232,842,43RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,733,23,3
11232,845,43RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,925,55,3
11232,853,43RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,925,53,3
11232,862,43RD,ST, , , , , , , , , ,733,31,3
11232,872,43RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,733,35,3
