ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,BLDGNO3,STREET3,STSUFX3,CITY,STATUS1,STATUS2,STATUS3,BORO_CODE
11210,2657,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2665,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2744,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2835,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A,J-51,NON-EVICT COOP/CONDO,3
11210,3619,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,3620,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1402,BROOKLYN,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1404,BROOKLYN,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1405,BROOKLYN,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1406,BROOKLYN,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1408,BROOKLYN,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1410,BROOKLYN,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1412,BROOKLYN,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1414,BROOKLYN,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1416,BROOKLYN,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1418,BROOKLYN,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1420,BROOKLYN,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1421,BROOKLYN,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1425,BROOKLYN,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1830,BROOKLYN,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1660,E 21ST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1675,E 21ST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1695,E 21ST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,732,E 21ST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,738,E 21ST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,837,E 22ND,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,754,E 23RD,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,537,E 26TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,541,E 26TH,ST, , , , , , ,BROOKLYN, , , ,3
11210,545,E 26TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,554,E 26TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,567,E 26TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,570,E 26TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,572,E 26TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,574,E 26TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING B, , ,3
11210,600,E 26TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,657,E 26TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A,J-51, ,3
11210,945,E 26TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX, ,3
11210,712,E 27TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,723,E 27TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,724,E 27TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,860,E 27TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,861,E 27TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,866,E 28TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,870,E 28TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,872,E 28TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,874,E 28TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,584,E 29TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,620,E 29TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,650,E 29TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,909,E 29TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1102,E 31ST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,720,E 31ST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,3
11210,777,E 31ST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,850,E 31ST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,585,E 32ND,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,715,E 32ND,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,720,E 32ND,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A,J-51, ,3
11210,740,E 32ND,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A,J-51, ,3
11210,782,E 32ND,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1103 TO 1113,E 34TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,971,E 34TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1075,E 35TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1145,E 35TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1155,E 35TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1235,E 35TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,900,E 35TH,ST,898,E 35TH,ST, , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1006 TO 1022,E 36TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1240,E 38TH,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2601,FARRAGUT,RD, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2625,FARRAGUT,RD, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2628,FARRAGUT,RD,1422,FLATBUSH,AVE, , , ,BROOKLYN, , , ,3
11210,3301,FARRAGUT,RD, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1427,FLATBUSH,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1429,FLATBUSH,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1655,FLATBUSH,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,3
11210,1789 TO 1795,FLATBUSH,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2007,FOSTER,AVE, , , , , , ,BROOKLYN, , , ,3
11210,2015,FOSTER,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2105,FOSTER,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2111,FOSTER,AVE, , , , , , ,BROOKLYN, , , ,3
11210,2117,FOSTER,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2121,FOSTER,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2205,FOSTER,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2353,FOSTER,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2530,FOSTER,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2617,FOSTER,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2623,FOSTER,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2720,FOSTER,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2810,FOSTER,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2817,FOSTER,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2818,FOSTER,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2902,FOSTER,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2913,FOSTER,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,3
11210,3101,FOSTER,AVE, , , , , , ,BROOKLYN, , , ,3
11210,3103,FOSTER,AVE, , , , , , ,BROOKLYN, , , ,3
11210,2004,GLENWOOD,RD, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2420,GLENWOOD,RD, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2515,GLENWOOD,RD, , , , , , ,BROOKLYN,MULTIPLE DWELLING A,J-51,NON-EVICT COOP/CONDO,3
11210,2601,GLENWOOD,RD, , , , , , ,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,3
11210,2610,GLENWOOD,RD, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2620,GLENWOOD,RD, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,3111,GLENWOOD,RD, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,3201,GLENWOOD,RD, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,3223,GLENWOOD,RD, , , , , , ,BROOKLYN, , , ,3
11210,19,HUBBARD,PL, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,120,KENILWORTH,PL, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,36,KENILWORTH,PL, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,50,KENILWORTH,PL, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,74,KENILWORTH,PL, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1401,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1402,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1403,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1404,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1405,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1406,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1407,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1408,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1409,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1410,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1411,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1412,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1413,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1414,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1415,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1416,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1417,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1419,NEW YORK,AVE, , , , , , ,BROOKLYN, , , ,3
11210,1779,NEW YORK,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1783,NEW YORK,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1791,NEW YORK,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING B, , ,3
11210,1946 TO 1950,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1964,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2026,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2030,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2036,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2040,NOSTRAND,AVE, , , , , , ,BROOKLYN, , , ,3
11210,2044,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2047,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2048,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2054,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2064,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2084,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2086,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2389,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2400,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2401,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2405,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2409,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2425,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2450,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2501,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,2525,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A,J-51, ,3
11210,2635,NOSTRAND,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1298,ROGERS,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1320,ROGERS,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11210,1330,ROGERS,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,147,AINSLIE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,149,AINSLIE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING B, , ,3
11211,151,AINSLIE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,154,AINSLIE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,193,AINSLIE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,100,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,102,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,104,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,108,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,110,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,111,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,113,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,115,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,117,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,119,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,120,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,121,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,123,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,124,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,125,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,128,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,148,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,152,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,158,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,187,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,189,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,195,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,213,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,281,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,285,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX, ,3
11211,287 TO 289,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,350,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,351,BEDFORD,AVE,134,S 4TH,ST, , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,370 TO 372,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,454 TO 458,BEDFORD,AVE, , , , , , ,BROOKLYN, , , ,3
11211,555,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,667,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,94,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,96,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,98,BEDFORD,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,100,BERRY,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,107,BERRY,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,119,BERRY,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,123,BERRY,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,143,BERRY,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,151,BERRY,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,222,BERRY,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,224,BERRY,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,379 TO 389,BERRY,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,76,BERRY,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,77,BERRY,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,82,BERRY,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,84,BERRY,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,90,BERRY,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,98,BERRY,ST, , , , , , ,BROOKLYN, , , ,3
11211,145,BORINQUEN,PL,326 TO 328,S 1ST,ST,145, , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,338,BROADWAY, , , , , , , ,BROOKLYN, , , ,3
11211,345,BROADWAY, , , , , , , ,BROOKLYN,MULTIPLE DWELLING B, , ,3
11211,353,BROADWAY, , , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,358,BROADWAY, , , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,359 TO 365,BROADWAY, , , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,361,BROADWAY, , , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,365,BROADWAY, , , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,403,BROADWAY, ,308,HOOPER,ST, , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,451,BROADWAY, , , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,96 TO 102,BROADWAY, , , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,19,BUSHWICK,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,20,BUSHWICK,AVE, , , , , , ,BROOKLYN, , , ,3
11211,55,BUSHWICK,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,68,BUSHWICK,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,90,BUSHWICK,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,22,CATHARINE,ST, , , , , , ,BROOKLYN, , , ,3
11211,184,CLYMER,ST, , , , , , ,BROOKLYN, , , ,3
11211,137,CONSELYEA,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,147,CONSELYEA,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,180,CONSELYEA,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A,J-51, ,3
11211,29 TO 39,DEBEVOISE,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,114,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,135,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,137,DEVOE,ST, , , , , , ,BROOKLYN, , , ,3
11211,223,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,227,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,227,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,235,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,239,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,241,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,243,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,247,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,261,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,283,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,286,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,287,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,288,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,307,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,67,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,73,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,85 TO 93,DEVOE,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,277,DIVISION,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,279 TO 281,DIVISION,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,283 TO 285,DIVISION,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,287,DIVISION,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,321,DIVISION,AVE,384,BROADWAY, , , , ,BROOKLYN, , , ,3
11211,77,DIVISION,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,538,DRIGGS,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,540,DRIGGS,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,548,DRIGGS,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,552,DRIGGS,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,571,DRIGGS,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,591,DRIGGS,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,594,DRIGGS,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,749,DRIGGS,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,774,DRIGGS,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,853,DRIGGS,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,854,DRIGGS,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,858,DRIGGS,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,878,DRIGGS,AVE, , , , , , ,BROOKLYN, , , ,3
11211,134,FROST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,141,FROST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,149,FROST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,152,FROST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,174,FROST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,180,FROST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,230,FROST,ST, , , , , , ,BROOKLYN, , , ,3
11211,231,FROST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,233,FROST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX, ,3
11211,235,FROST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,236,FROST,ST, , , , , , ,BROOKLYN, , , ,3
11211,238,FROST,ST, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,321,GRAHAM,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,325,GRAHAM,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
11211,376,GRAHAM,AVE, , , , , , ,BROOKLYN,MULTIPLE DWELLING A, , ,3
