bldgno1,bldgno1_low,bldgno1_high,street_name1,street_suffix1,bldgno2,bldgno2_low,bldgno2_high,street_name2,street_suffix2,bldgno3,bldgno3_low,bldgno3_high,street_name3,street_suffix3,boro_code,zip,bbl
1001 TO 1031,1001,1031,E 108TH,ST,,,,,,,,,,,3,11236,
1002,1002,"",DECATUR,ST,,,,,,,,,,,3,11207,
1002,1002,"",DITMAS,AVE,,,,,,,,,,,3,11218,
1002,1002,"",FOSTER,AVE,,,,,,,,,,,3,11230,
1002,1002,"",GARRISON,AVE,,,,,,,,,,,2,10474,
1002,1002,"",PARK,PL,,,,,,,,,,,3,11213,
1003,1003,"",BOSTON,RD,,,,,,,,,,,2,10456,
1003,1003,"",DECATUR,ST,,,,,,,,,,,3,11207,
1003,1003,"",ELDER,AVE,,,,,,,,,,,2,10472,
1003,1003,"",GRANT,AVE,,,,,,,,,,,2,10456,
1003,1003,"",LAFAYETTE,AVE,,,,,,,,,,,3,11221,
1003,1003,"",MORRIS PARK,AVE,,,,,,,,,,,2,10462,
1003,1003,"",SAINT NICHOLAS,AVE,,,,,,,,,,,1,10032,
1003,1003,"",WILLMOHR,ST,,,,,,,,,,,3,11212,
1004,1004,"",57TH,ST,,,,,,,,,,,3,11219,
1004,1004,"",HEGEMAN,AVE,,,,,,,,,,,3,11208,
1004,1004,"",MONTGOMERY,ST,,,,,,,,,,,3,11213,
1004,1004,"",UNION,ST,,,,,,,,,,,3,11225,
1004 TO 1020,1004,1020,MONTGOMERY,ST,,,,,,,,,,,3,11213,
1005,1005,"",45TH,ST,,,,,,,,,,,3,11219,
1005,1005,"",46TH,ST,,,,,,,,,,,3,11219,
1005,1005,"",ELDER,AVE,,,,,,,,,,,2,10472,
1005,1005,"",ESPLANADE,AVE,,,,,,,,,,,2,10461,
1005,1005,"",JEROME,AVE,1000,1000,"",ANDERSON,AVE,,,,,,2,10452,
1005,1005,"",JEROME,AVE,1000,1000,"",ANDERSON,,,,,,AVE,2,10452,
1005,1005,"",LINCOLN,PL,,,,,,,,,,,3,11213,
1005,1005,"",SAINT NICHOLAS,AVE,,,,,,,,,,,1,10032,
1005,1005,"",WALTON,AVE,,,,,,,,,,,2,10452,
1006,1006,"",57TH,ST,,,,,,,,,,,3,11219,
1006,1006,"",CATON,AVE,,,,,,,,,,,3,11218,
1006,1006,"",DECATUR,ST,,,,,,,,,,,3,11207,
1006,1006,"",FULTON,ST,,,,,,,,,,,3,11238,
1006,1006,"",GERARD,AVE,,,,,,,,,,,2,10452,
1006,1006,"",GRANT,AVE,,,,,,,,,,,2,10456,
1006,1006,"",INTERVALE,AVE,,,,,,,,,,,2,10459,
1006 TO 1022,1006,1022,E 36TH,ST,,,,,,,,,,,3,11210,
1007,1007,"",2ND,AVE,,,,,,,,,,,1,10022,
1007,1007,"",DECATUR,ST,,,,,,,,,,,3,11207,
1007,1007,"",GRANT,AVE,,,,,,,,,,,2,10456,
1007,1007,"",LEXINGTON,AVE,,,,,,,,,,,1,10021,
1007,1007,"",SOUTHERN,BLVD,,,,,,,,,,,2,10459,
1007 TO 1009,1007,1009,PUTNAM,AVE,,,,,,,,,,,3,11221,
1008,1008,"",GARRISON,AVE,,,,,,,,,,,2,10474,
1008,1008,"",MANHATTAN,AVE,,,,,,,,,,,3,11222,
1008,1008,"",SUMMIT,AVE,,,,,,,,,,,2,10452,
1008,1008,"",WILLOUGHBY,AVE,,,,,,,,,,,3,11221,
1008 TO 1024,1008,1024,BAY 30TH,ST,2914 TO 2916,2914,2916,DWIGHT,AVE,,,,,,4,11691,
1008 TO 1024,1008,1024,BAY 30TH,ST,,,,DWIGHT,AVE,,,,,,4,11691,
1009,1009,"",E 225TH,ST,,,,,,,,,,,2,10466,
1009,1009,"",LINCOLN,PL,,,,,,,,,,,3,11213,
1009,1009,"",PARK,AVE,,,,,,,,,,,1,10028,
1009 TO 1011,1009,1011,BROADWAY,,,,,,,,,,,,3,11221,
101,101,"",2ND,AVE,240,240,"",E 6TH,ST,,,,,,1,10003,
101,101,"",2ND,AVE,240,240,"",E 6TH,,,,,,ST,1,10003,
101,101,"",ARLO,RD,,,,,,,,,,,5,10301,
101,101,"",AUDUBON,AVE,,,,,,,,,,,1,10032,
101,101,"",BAY 37TH,ST,,,,,,,,,,,3,11214,
101,101,"",BERGEN,ST,,,,,,,,,,,3,11201,
101,101,"",BRIGHTWATER,CT,,,,,,,,,,,3,11235,
101,101,"",CHARLES,ST,,,,,,,,,,,1,10014,
101,101,"",CHRYSTIE,ST,,,,,,,,,,,1,10002,
101,101,"",CLINTON,ST,,,,,,,,,,,1,10002,
101,101,"",COOPER,ST,,,,,,,,,,,1,10034,
101,101,"",DANIEL LOW,TER,,,,,,,,,,,5,10301,
101,101,"",DELANCEY,ST,,,,,,,,,,,1,10002,
101,101,"",E 116TH,ST,,,,,,,,,,,1,10029,
101,101,"",E 16TH,ST,,,,,,,,,,,1,10003,
101,101,"",E 179TH,ST,2000 TO 2008,2000,2008,MORRIS,AVE,,,,,,2,10453,
101,101,"",E 179TH,ST,,,,MORRIS,AVE,,,,,,2,10453,
101,101,"",E 179TH,ST,,,,,,,,,,,2,10453,
101,101,"",E 29TH,ST,,,,,,,,,,,3,11226,
101,101,"",E 56TH,ST,,,,,,,,,,,3,11203,
101,101,"",E 75TH,ST,,,,,,,,,,,1,10021,
101,101,"",E BROADWAY,,,,,,,,,,,,1,10002,
101,101,"",E TREMONT,AVE,1966,1966,"",MORRIS,AVE,,,,,,2,10453,
101,101,"",FRANKLIN,ST,,,,,,,,,,,3,11222,
101,101,"",GREENPOINT,AVE,,,,,,,,,,,3,11222,
101,101,"",HARRISON,AVE,,,,,,,,,,,3,11206,
101,101,"",HIMROD,ST,,,,,,,,,,,3,11221,
101,101,"",JAVA,ST,,,,,,,,,,,3,11222,
101,101,"",LAFAYETTE,AVE,,,,,,,,,,,3,11217,
101,101,"",LENOX,RD,,,,,,,,,,,3,11226,
101,101,"",LEXINGTON,AVE,,,,,,,,,,,1,10016,
101,101,"",LINCOLN,RD,,,,,,,,,,,3,11225,
101,101,"",MACDOUGAL,ST,,,,,,,,,,,1,10012,
101,101,"",MARINE,AVE,,,,,,,,,,,3,11209,
101,101,"",MONTROSE,AVE,,,,,,,,,,,3,11206,
101,101,"",MOSCO,ST,101,101,"",PARK,ST,,,,,,1,10013,
101,101,"",MOSCO,ST,101,101,"",PARK,,,,,,ST,1,10013,
101,101,"",N 7TH,ST,,,,,,,,,,,3,11211,
101,101,"",NASSAU,AVE,,,,,,,,,,,3,11222,
101,101,"",OCEAN,PKWY,,,,,,,,,,,3,11218,
101,101,"",PERRY,ST,,,,,,,,,,,1,10014,
101,101,"",POST,AVE,,,,,,,,,,,1,10034,
101,101,"",PROSPECT,PARK W,,,,,,,,,,,3,11215,
101,101,"",QUINCY,ST,,,,,,,,,,,3,11238,
101,101,"",ROGERS,AVE,,,,,,,,,,,3,11216,
101,101,"",RUSSELL,ST,,,,,,,,,,,3,11222,
101,101,"",S 3RD,ST,,,,,,,,,,,3,11211,
101,101,"",S OXFORD,ST,,,,,,,,,,,3,11217,
101,101,"",SAINT MARKS,PL,,,,,,,,,,,1,10009,
101,101,"",SAINT NICHOLAS,AVE,,,,,,,,,,,1,10026,
101,101,"",SAINT NICHOLAS,AVE,,,,,,,,,,,3,11237,
101,101,"",SHERMAN,AVE,,,,,,,,,,,1,10034,
101,101,"",STANTON,ST,,,,,,,,,,,1,10002,
101,101,"",STARR,ST,,,,,,,,,,,3,11237,
101,101,"",STATE,ST,,,,,,,,,,,3,11201,
101,101,"",SUTTON,ST,,,,,,,,,,,3,11222,
101,101,"",TROUTMAN,ST,,,,,,,,,,,3,11206,
101,101,"",W 104TH,ST,900,900,"",COLUMBUS,AVE,,,,,,1,10025,
101,101,"",W 104TH,ST,900,900,"",COLUMBUS,,,,,,AVE,1,10025,
101,101,"",W 105TH,ST,,,,,,,,,,,1,10025,
101,101,"",W 106TH,ST,,,,,,,,,,,1,10025,
101,101,"",W 118TH,ST,,,,,,,,,,,1,10026,
101,101,"",W 121ST,ST,,,,,,,,,,,1,10027,
101,101,"",W 12TH,ST,,,,,,,,,,,1,10011,
101,101,"",W 130TH,ST,,,,,,,,,,,1,10027,
101,101,"",W 133RD,ST,,,,,,,,,,,1,10030,
101,101,"",W 137TH,ST,,,,,,,,,,,1,10030,
101,101,"",W 138TH,ST,,,,,,,,,,,1,10030,
101,101,"",W 140TH,ST,,,,,,,,,,,1,10030,
101,101,"",W 143RD,ST,,,,,,,,,,,1,10030,
101,101,"",W 18TH,ST,615 TO 629,615,629,AVENUE OF THE AMERICAS,,615 TO 629,615,629,6TH,AVE,1,10011,
101,101,"",W 18TH,ST,615 TO 629,615,629,AVENUE OF THE AMERICAS,,,,,,,1,10011,
101,101,"",W 18TH,ST,625,625,"",AVENUE OF THE AMERICAS,625,,,,,,1,10011,
101,101,"",W 23RD,ST,,,,,,,,,,,1,10011,
101,101,"",W 57TH,ST,,,,,,,,,,,1,10019,
101,101,"",W 68TH,ST,,,,,,,,,,,1,10023,
101,101,"",W 69TH,ST,,,,,,,,,,,1,10023,
101,101,"",W 70TH,ST,,,,,,,,,,,1,10023,
101,101,"",W 72ND,ST,,,,,,,,,,,1,10023,
101,101,"",W 73RD,ST,,,,,,,,,,,1,10023,
101,101,"",W 74TH,ST,,,,,,,,,,,1,10023,
101,101,"",W 75TH,ST,,,,,,,,,,,1,10023,
101,101,"",W 77TH,ST,,,,,,,,,,,1,10024,
101,101,"",W 78TH,ST,,,,,,,,,,,1,10024,
101,101,"",W 80TH,ST,418,418,"",COLUMBUS,AVE,,,,,,1,10024,
101,101,"",W 80TH,ST,418,418,"",COLUMBUS,,,,,,AVE,1,10024,
101,101,"",W 85TH,ST,,,,,,,,,,,1,10024,
101,101,"",W 86TH,ST,540 TO 546,540,546,COLUMBUS,AVE,,,,,,1,10024,
101,101,"",W 86TH,ST,540 TO 546,540,546,COLUMBUS,,,,,,AVE,1,10024,
101,101,"",W 86TH,ST,,,,COLUMBUS,AVE,,,,,,1,10024,
101,101,"",W 87TH,ST,,,,,,,,,,,1,10024,
101,101,"",W 90TH,ST,,,,,,,,,,,1,10024,
101,101,"",W END,AVE,,,,,,,,,,,1,10023,
101,101,"",WELDON,ST,,,,,,,,,,,3,11208,
101,101,"",WOODRUFF,AVE,,,,,,,,,,,3,11226,
101 TO 103,101,103,ARLINGTON,AVE,,,,,,,,,,,3,11207,
101 TO 103,101,103,S 8TH,ST,,,,,,,,,,,3,11211,
101 TO 103,101,103,VAN BUREN,ST,,,,,,,,,,,3,11221,
101 TO 109,101,109,E 117TH,ST,1661 TO 1663,1661,1663,PARK,AVE,,,,,,1,10035,
101 TO 109,101,109,E 117TH,ST,,,,PARK,AVE,,,,,,1,10035,
101 TO 109,101,109,POST,AVE,,,,,,,,,,,1,10034,
101 TO 111,101,111,CARLTON,AVE,,,,,,,,,,,3,11205,
101 TO 113,101,113,BRIGHTWATER,CT,,,,,,,,,,,3,11235,
101 TO 113,101,113,E 21ST,ST,,,,,,,,,,,3,11226,
101 TO 117,101,117,DONLEY,AVE,,,,,,,,,,,5,10305,
101 TO 117,101,117,WORTH,ST,,,,,,,,,,,1,10013,
101 TO 119,101,119,WADSWORTH,AVE,,,,,,,,,,,1,10033,
101 TO 121,101,121,LYMAN,AVE,,,,,,,,,,,5,10305,
101-01,101-01,"",67TH,DR,,,,,,,,,,,4,11375,
101-02 TO 101-06,101-02,101-06,88TH,ST,,,,,,,,,,,4,11416,
101-02 TO 101-20,101-02,101-20,103RD,ST,,,,,,,,,,,4,11416,
101-04,101-04,"",101ST,AVE,,,,,,,,,,,4,11416,
101-05,101-05,"",39TH,AVE,,,,,,,,,,,4,11368,
101-06,101-06,"",37TH,AVE,,,,,,,,,,,4,11368,
101-06,101-06,"",67TH,DR,,,,,,,,,,,4,11375,
101-07,101-07,"",39TH,AVE,,,,,,,,,,,4,11368,
101-08,101-08,"",37TH,AVE,,,,,,,,,,,4,11368,
101-08,101-08,"",MARTENSE,AVE,,,,,,,,,,,4,11368,
101-08,101-08,"",ROCKAWAY BEACH,BLVD,,,,,,,,,,,4,11694,
101-09,101-09,"",39TH,AVE,,,,,,,,,,,4,11368,
101-10,101-10,"",37TH,AVE,,,,,,,,,,,4,11368,
101-10,101-10,"",MARTENSE,AVE,,,,,,,,,,,4,11368,
101-11,101-11,"",86TH,AVE,,,,,,,,,,,4,11418,
101-12,101-12,"",102ND,ST,,,,,,,,,,,4,11416,
101-12,101-12,"",46TH,AVE,,,,,,,,,,,4,11368,
101-16,101-16,"",31ST,AVE,,,,,,,,,,,4,11369,
101-16,101-16,"",86TH,AVE,,,,,,,,,,,4,11418,
101-17,101-17,"",MARTENSE,AVE,,,,,,,,,,,4,11368,
101-18,101-18,"",37TH,AVE,,,,,,,,,,,4,11368,
101-19,101-19,"",MARTENSE,AVE,,,,,,,,,,,4,11368,
101-20,101-20,"",39TH,AVE,,,,,,,,,,,4,11368,
101-21,101-21,"",MARTENSE,AVE,,,,,,,,,,,4,11368,
101-24,101-24,"",QUEENS,BLVD,,,,,,,,,,,4,11375,
101-33,101-33,"",108TH,ST,,,,,,,,,,,4,11419,
101-43,101-43,"",95TH,ST,,,,,,,,,,,4,11416,
101-64,101-64,"",NICOLLS,AVE,,,,,,,,,,,4,11368,
101-66,101-66,"",115TH,ST,,,,,,,,,,,4,11419,
101-66,101-66,"",125TH,ST,,,,,,,,,,,4,11419,
1010,1010,"",57TH,ST,,,,,,,,,,,3,11219,
1010,1010,"",DORCHESTER,RD,,,,,,,,,,,3,11218,
1010,1010,"",E 224TH,ST,,,,,,,,,,,2,10466,
1010,1010,"",E TREMONT,AVE,,,,,,,,,,,2,10460,
1010,1010,"",EASTERN,PKWY,,,,,,,,,,,3,11213,
1010,1010,"",HEGEMAN,AVE,,,,,,,,,,,3,11208,
1010,1010,"",HOE,AVE,,,,,,,,,,,2,10459,
1010,1010,"",PRESIDENT,ST,,,,,,,,,,,3,11225,
1010,1010,"",RUTLAND,RD,,,,,,,,,,,3,11212,
1010 TO 1040,1010,1040,ELTON,ST,,,,,,,,,,,3,11208,
1011,1011,"",45TH,ST,,,,,,,,,,,3,11219,
1011,1011,"",AVENUE O,,,,,,,,,,,,3,11230,
1011,1011,"",CARROLL,PL,,,,,,,,,,,2,10456,
1011,1011,"",FULTON,ST,10,10,"",PUTNAM,AVE,,,,,,3,11238,
1011,1011,"",NEILSON,ST,,,,,,,,,,,4,11691,
1011,1011,"",PACIFIC,ST,,,,,,,,,,,3,11238,
1011,1011,"",RUTLAND,RD,,,,,,,,,,,3,11212,
1011,1011,"",SENECA,AVE,,,,,,,,,,,4,11385,
1011,1011,"",SHERIDAN,AVE,,,,,,,,,,,2,10456,
1011,1011,"",WASHINGTON,AVE,,,,,,,,,,,2,10456,
1012,1012,"",AVENUE K,,,,,,,,,,,,3,11230,
1012,1012,"",E 15TH,ST,,,,,,,,,,,3,11230,
1012,1012,"",E 224TH,ST,,,,,,,,,,,2,10466,
1012,1012,"",MANHATTAN,AVE,,,,,,,,,,,3,11222,
1012,1012,"",OCEAN,AVE,,,,,,,,,,,3,11226,
1012,1012,"",SUMMIT,AVE,,,,,,,,,,,2,10452,
1012,1012,"",WILLOUGHBY,AVE,,,,,,,,,,,3,11221,
1013,1013,"",63RD,ST,,,,,,,,,,,3,11219,
1013,1013,"",AVENUE J,,,,,,,,,,,,3,11230,
1013,1013,"",BROADWAY,,,,,,,,,,,,3,11221,
1013,1013,"",E 13TH,ST,,,,,,,,,,,3,11230,
1013,1013,"",ELDER,AVE,,,,,,,,,,,2,10472,
1013,1013,"",PACIFIC,ST,,,,,,,,,,,3,11238,
1013,1013,"",PUTNAM,AVE,,,,,,,,,,,3,11221,
1014,1014,"",45TH,ST,,,,,,,,,,,3,11219,
1014,1014,"",55TH,ST,,,,,,,,,,,3,11219,
1014,1014,"",AVENUE,N,,,,,,,,,,,3,11230,
1014,1014,"",AVENUE J,,,,,,,,,,,,3,11230,
1014,1014,"",AVENUE N,,,,,,,,,,,,3,11230,
1014,1014,"",EASTERN,PKWY,,,,,,,,,,,3,11213,
1014,1014,"",GERARD,AVE,,,,,,,,,,,2,10452,
1014,1014,"",HOE,AVE,,,,,,,,,,,2,10459,
1014,1014,"",HOME,ST,,,,,,,,,,,2,10459,
1014,1014,"",PARK,PL,,,,,,,,,,,3,11213,
1015,1015,"",56TH,ST,,,,,,,,,,,3,11219,
1015,1015,"",63RD,ST,,,,,,,,,,,3,11219,
1015,1015,"",AVENUE N,,,,,,,,,,,,3,11230,
1015,1015,"",BOYNTON,AVE,,,,,,,,,,,2,10472,
1015,1015,"",E 167TH,ST,,,,,,,,,,,2,10459,
1015,1015,"",FOX,ST,,,,,,,,,,,2,10459,
1015,1015,"",GERARD,AVE,,,,,,,,,,,2,10452,
1015,1015,"",GRAND CONCOURSE,,,,,,,,,,,,2,10452,
1015,1015,"",SENECA,AVE,,,,,,,,,,,4,11385,
1015,1015,"",SOUTHERN,BLVD,,,,,,,,,,,2,10459,
1015,1015,"",WASHINGTON,AVE,,,,,,,,,,,3,11225,
1015 TO 1017,1015,1017,LEGGETT,AVE,,,,,,,,,,,2,10455,
1016,1016,"",43RD,ST,,,,,,,,,,,3,11219,
1016,1016,"",50TH,ST,,,,,,,,,,,3,11219,
1016,1016,"",57TH,ST,,,,,,,,,,,3,11219,
1016,1016,"",E 174TH,ST,,,,,,,,,,,2,10460,
1016,1016,"",SENECA,AVE,,,,,,,,,,,4,11385,
1016,1016,"",UNION,ST,,,,,,,,,,,3,11225,
1016 TO 1020,1016,1020,PRESIDENT,ST,,,,,,,,,,,3,11225,
1017,1017,"",42ND,ST,,,,,,,,,,,3,11219,
1017,1017,"",CROSS ISLAND,PKWY,1017,1017,"",WHITESTONE,EXPY,,,,,,4,11357,
1017,1017,"",CROSS ISLAND,PKWY,1017,1017,"",WHITESTONE,,,,,,EXPY,4,11357,
1017,1017,"",ELDER,AVE,,,,,,,,,,,2,10472,
1017,1017,"",TRINITY,AVE,,,,,,,,,,,2,10456,
1018,1018,"",45TH,ST,,,,,,,,,,,3,11219,
1018,1018,"",57TH,ST,,,,,,,,,,,3,11219,
1018,1018,"",BEDFORD,AVE,,,,,,,,,,,3,11205,
1018,1018,"",CYPRESS,AVE,,,,,,,,,,,4,11385,
1018,1018,"",EASTERN,PKWY,,,,,,,,,,,3,11213,
1018,1018,"",FOX,ST,,,,,,,,,,,2,10459,
1018,1018,"",HOE,AVE,,,,,,,,,,,2,10459,
1018,1018,"",NEW YORK,AVE,,,,,,,,,,,3,11203,
1018,1018,"",PARK,PL,,,,,,,,,,,3,11213,
1018 TO 1020,1018,1020,WALTON,AVE,,,,,,,,,,,2,10452,
1018 TO 1022,1018,1022,SUMMIT,AVE,,,,,,,,,,,2,10452,
1019,1019,"",TRINITY,AVE,,,,,,,,,,,2,10456,
1019,1019,"",VAN SICLEN,AVE,,,,,,,,,,,3,11207,
1019 TO 1021,1019,1021,PUTNAM,AVE,,,,,,,,,,,3,11221,
1019 TO 1021,1019,1021,VAN SICLEN,AVE,,,,,,,,,,,3,11207,
102,102,"",ALBEMARLE,RD,,,,,,,,,,,3,11218,
102,102,"",AVENUE,S,,,,,,,,,,,3,11223,
102,102,"",AVENUE C,,230,230,"",E 7TH,ST,,,,,,1,10009,
102,102,"",AVENUE C,,230,230,"",E 7TH,,,,,,ST,1,10009,
102,102,"",AVENUE S,,,,,,,,,,,,3,11223,
102,102,"",BALTIC,ST,,,,,,,,,,,3,11201,
102,102,"",BAY RIDGE,AVE,,,,,,,,,,,3,11220,
102,102,"",BEDFORD,AVE,,,,,,,,,,,3,11211,
102,102,"",BEDFORD,AVE,,,,,,,,,,,3,11249,
102,102,"",BERKELEY,PL,,,,,,,,,,,3,11217,
102,102,"",CHARLTON,ST,,,,,,,,,,,1,10014,
102,102,"",CONVENT,AVE,,,,,,,,,,,1,10027,
102,102,"",DIAMOND,ST,,,,,,,,,,,3,11222,
102,102,"",E 117TH,ST,,,,,,,,,,,1,10035,
102,102,"",E 124TH,ST,,,,,,,,,,,1,10035,
102,102,"",E 22ND,ST,,,,,,,,,,,1,10010,
102,102,"",E 30TH,ST,,,,,,,,,,,1,10016,
102,102,"",E 31ST,ST,,,,,,,,,,,1,10016,
102,102,"",E 52ND,ST,,,,,,,,,,,3,11203,
102,102,"",E 7TH,ST,,,,,,,,,,,1,10009,
102,102,"",EAGLE,ST,,,,,,,,,,,3,11222,
102,102,"",GRATTAN,ST,,,,,,,,,,,3,11237,
102,102,"",GREENE,ST,,,,,,,,,,,1,10012,
102,102,"",GREENPOINT,AVE,,,,,,,,,,,3,11222,
102,102,"",GREENWICH,AVE,,,,,,,,,,,1,10011,
102,102,"",INDIA,ST,,,,,,,,,,,3,11222,
102,102,"",LENOX,AVE,83,83,"",W 115TH,ST,,,,,,1,10026,
102,102,"",LENOX,AVE,83,83,"",W 115TH,,,,,,ST,1,10026,
102,102,"",LEXINGTON,AVE,,,,,,,,,,,1,10016,
102,102,"",LOTT,ST,140 TO 148,140,148,LOTT,2340,,,,,ST,3,11226,
102,102,"",MACON,ST,,,,,,,,,,,3,11216,
102,102,"",MARTIN LUTHER KING JR,PL,,,,,,,,,,,3,11206,
102,102,"",N 7TH,ST,,,,,,,,,,,3,11211,
102,102,"",N 8TH,ST,,,,,,,,,,,3,11211,
102,102,"",N 8TH,ST,,,,,,,,,,,3,11249,
102,102,"",NORFOLK,ST,,,,,,,,,,,1,10002,
102,102,"",PATCHEN,AVE,,,,,,,,,,,3,11221,
102,102,"",PIERREPONT,ST,,,,,,,,,,,3,11201,
102,102,"",POWERS,ST,,,,,,,,,,,3,11211,
102,102,"",RALPH,AVE,,,,,,,,,,,3,11221,
102,102,"",ROGERS,AVE,,,,,,,,,,,3,11216,
102,102,"",SAINT MARKS,PL,,,,,,,,,,,1,10009,
102,102,"",W 114TH,ST,,,,,,,,,,,1,10026,
102,102,"",W 123RD,ST,,,,,,,,,,,1,10027,
102,102,"",W 129TH,ST,,,,,,,,,,,1,10027,
102,102,"",W 134TH,ST,,,,,,,,,,,1,10030,
102,102,"",W 137TH,ST,,,,,,,,,,,1,10030,
102,102,"",W 138TH,ST,,,,,,,,,,,1,10030,
102,102,"",W 183RD,ST,,,,,,,,,,,2,10453,
102,102,"",W 74TH,ST,,,,,,,,,,,1,10023,
102,102,"",W 75TH,ST,,,,,,,,,,,1,10023,
102,102,"",W 76TH,ST,,,,,,,,,,,1,10023,
102,102,"",W 79TH,ST,,,,,,,,,,,1,10024,
102,102,"",W 80TH,ST,,,,,,,,,,,1,10024,
102,102,"",W 85TH,ST,,,,,,,,,,,1,10024,
102,102,"",W 86TH,ST,,,,,,,,,,,1,10024,
102,102,"",W 87TH,ST,,,,,,,,,,,1,10024,
102,102,"",WYCKOFF,ST,,,,,,,,,,,3,11201,
102 TO 104,102,104,E 103RD,ST,,,,,,,,,,,1,10029,
102 TO 104,102,104,E 116TH,ST,,,,,,,,,,,1,10029,
102 TO 104,102,104,MOTT,ST,,,,,,,,,,,1,10013,
102 TO 104,102,104,W 109TH,ST,,,,,,,,,,,1,10025,
102 TO 104,102,104,W 142ND,ST,,,,,,,,,,,1,10030,
102 TO 104,102,104,WASHINGTON,PL,,,,,,,,,,,1,10014,
102 TO 116,102,116,BARD,AVE,91 TO 105,91,105,DAVIS,,,,,,AVE,5,10310,
102 TO 116,102,116,BARD,AVE,,,,,,,,,,,5,10310,
102-01,102-01,"",32ND,AVE,,,,,,,,,,,4,11369,
102-01 TO 102-53,102-01,102-53,185TH,ST,,,,,,,,,,,4,11423,
102-01 TO 102-61,102-01,102-61,184TH,ST,,,,,,,,,,,4,11423,
102-01 TO 102-65,102-01,102-65,186TH,ST,,,,,,,,,,,4,11423,
102-02,102-02,"",QUEENS,BLVD,,,,,,,,,,,4,11375,
102-02 TO 102-64,102-02,102-64,185TH,ST,,,,,,,,,,,4,11423,
102-02 TO 102-66,102-02,102-66,186TH,ST,,,,,,,,,,,4,11423,
102-04 TO 102-32,102-04,102-32,184TH,ST,,,,,,,,,,,4,11423,
102-05,102-05,"",86TH,AVE,,,,,,,,,,,4,11418,
102-10,102-10,"",66TH,RD,,,,,,,,,,,4,11375,
102-12 TO 102-32,102-12,102-32,65TH,AVE,,,,,,,,,,,4,11375,
102-13,102-13,"",CORONA,AVE,,,,,,,,,,,4,11368,
102-18,102-18,"",64TH,AVE,1.02e-15,1.02e-15,"",64TH,RD,,,,,,4,11375,
102-18,102-18,"",64TH,AVE,102-17,102-17,"",64TH,RD,,,,,,4,11375,
102-18,102-18,"",64TH,AVE,102-17,102-17,"",64TH,,,,,,RD,4,11375,
102-18,102-18,"",64TH,AVE,,,,,,,,,,,4,11375,
102-20,102-20,"",67TH,DR,,,,,,,,,,,4,11375,
102-20,102-20,"",RADCLIFF,AVE,,,,,,,,,,,4,11368,
102-21,102-21,"",63RD,RD,,,,,,,,,,,4,11375,
102-24,102-24,"",159TH,RD,,,,,,,,,,,4,11414,
102-24,102-24,"",85TH,DR,,,,,,,,,,,4,11418,
102-25,102-25,"",67TH,DR,,,,,,,,,,,4,11375,
102-25,102-25,"",67TH,RD,,,,,,,,,,,4,11375,
102-26,102-26,"",86TH,AVE,,,,,,,,,,,4,11418,
102-26,102-26,"",CORONA,AVE,,,,,,,,,,,4,11368,
102-28,102-28,"",135TH,ST,,,,,,,,,,,4,11419,
102-28,102-28,"",CORONA,AVE,,,,,,,,,,,4,11368,
102-28,102-28,"",JAMAICA,AVE,,,,,,,,,,,4,11418,
102-30,102-30,"",66TH,RD,,,,,,,,,,,4,11375,
102-30,102-30,"",67TH,AVE,,,,,,,,,,,4,11375,
102-30,102-30,"",QUEENS,BLVD,,,,,,,,,,,4,11375,
102-31 TO 102-61,102-31,102-61,184TH,ST,,,,,,,,,,,4,11423,
102-33,102-33,"",91ST,AVE,,,,,,,,,,,4,11418,
102-34 TO 102-60,102-34,102-60,184TH,ST,,,,,,,,,,,4,11423,
102-35,102-35,"",64TH,RD,102-36,102-36,"",64TH,,,,,,AVE,4,11375,
102-35,102-35,"",67TH,RD,,,,,,,,,,,4,11375,
102-36,102-36,"",64TH,AVE,,,,,,,,,,,4,11375,
102-40,102-40,"",62ND,AVE,,,,,,,,,,,4,11375,
102-40,102-40,"",67TH,DR,,,,,,,,,,,4,11375,
102-40,102-40,"",67TH,RD,,,,,,,,,,,4,11375,
102-43 TO 102-45,102-43,102-45,CORONA,AVE,,,,,,,,,,,4,11368,
102-45,102-45,"",62ND,RD,,,,,,,,,,,4,11375,
102-45,102-45,"",67TH,RD,,,,,,,,,,,4,11375,
102-45,102-45,"",JAMAICA,AVE,,,,,,,,,,,4,11418,
102-50,102-50,"",62ND,RD,,,,,,,,,,,4,11375,
102-55,102-55,"",67TH,DR,,,,,,,,,,,4,11375,
102-55,102-55,"",67TH,RD,,,,,,,,,,,4,11375,
1020,1020,"",3RD,AVE,,,,,,,,,,,1,10021,
1020,1020,"",3RD,AVE,,,,,,,,,,,1,10065,
1020,1020,"",45TH,ST,,,,,,,,,,,3,11219,
1020,1020,"",BEDFORD,AVE,,,,,,,,,,,3,11205,
1020,1020,"",BOYNTON,AVE,,,,,,,,,,,2,10472,
1020,1020,"",ELTON,ST,,,,,,,,,,,3,11208,
1020,1020,"",GERARD,AVE,,,,,,,,,,,2,10452,
1020,1020,"",MANHATTAN,AVE,,,,,,,,,,,3,11222,
1020,1020,"",NEW YORK,AVE,,,,,,,,,,,3,11203,
1020,1020,"",PACIFIC,ST,,,,,,,,,,,3,11238,
1020,1020,"",WALTON,AVE,,,,,,,,,,,2,10452,
